"name","type","class","exported","S4generic","args","package","priority","Rversion"
"round                     ","closure    ","           ","TRUE","FALSE","(x, digits = 0)                                                                                                                                                                                                                                                                                                                                                                                           ","base   ","NA","0.64.0"
"row                       ","closure    ","           ","TRUE","FALSE","(x, as.factor = FALSE)                                                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.64.0"
"row.names                 ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.64.0"
"row.names<-               ","closure    ","           ","TRUE","FALSE","(x, value)                                                                                                                                                                                                                                                                                                                                                                                                ","base   ","NA","0.64.0"
"rownames                  ","closure    ","           ","TRUE","FALSE","(x, do.NULL = TRUE, prefix = \""row\"")                                                                                                                                                                                                                                                                                                                                                                     ","base   ","NA","0.64.0"
"rownames<-                ","closure    ","           ","TRUE","FALSE","(x, value)                                                                                                                                                                                                                                                                                                                                                                                                ","base   ","NA","0.64.0"
"rowsum                    ","closure    ","           ","TRUE","FALSE","(x, group, reorder = TRUE)                                                                                                                                                                                                                                                                                                                                                                                ","base   ","NA","0.64.0"
"rpois                     ","closure    ","           ","TRUE","FALSE","(n, lambda)                                                                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.64.0"
"rsignrank                 ","closure    ","           ","TRUE","FALSE","(nn, n)                                                                                                                                                                                                                                                                                                                                                                                                   ","base   ","NA","0.64.0"
"rstudent                  ","closure    ","           ","TRUE","FALSE","(lm.obj)                                                                                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.64.0"
"rt                        ","closure    ","           ","TRUE","FALSE","(n, df)                                                                                                                                                                                                                                                                                                                                                                                                   ","base   ","NA","0.64.0"
"rug                       ","closure    ","           ","TRUE","FALSE","(x, ticksize = 0.03, side = 1, lwd = 0.5)                                                                                                                                                                                                                                                                                                                                                                 ","base   ","NA","0.64.0"
"runif                     ","closure    ","           ","TRUE","FALSE","(n, min = 0, max = 1)                                                                                                                                                                                                                                                                                                                                                                                     ","base   ","NA","0.64.0"
"rweibull                  ","closure    ","           ","TRUE","FALSE","(n, shape, scale = 1)                                                                                                                                                                                                                                                                                                                                                                                     ","base   ","NA","0.64.0"
"rwilcox                   ","closure    ","           ","TRUE","FALSE","(nn, m, n)                                                                                                                                                                                                                                                                                                                                                                                                ","base   ","NA","0.64.0"
"sample                    ","closure    ","           ","TRUE","FALSE","(x, size, replace = FALSE, prob = NULL)                                                                                                                                                                                                                                                                                                                                                                   ","base   ","NA","0.64.0"
"sapply                    ","closure    ","           ","TRUE","FALSE","(X, FUN, ..., simplify = TRUE)                                                                                                                                                                                                                                                                                                                                                                            ","base   ","NA","0.64.0"
"save                      ","closure    ","           ","TRUE","FALSE","(..., list = character(0), file = \""\"", ascii = FALSE)                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.64.0"
"save.image                ","closure    ","           ","TRUE","FALSE","(f = \"".RData\"")                                                                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.64.0"
"save.plot                 ","closure    ","           ","TRUE","FALSE","(file = \""Rplots.ps\"")                                                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.64.0"
"scale                     ","closure    ","           ","TRUE","FALSE","(x, center = TRUE, scale = TRUE)                                                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.64.0"
"scan                      ","closure    ","           ","TRUE","FALSE","(file = \""\"", what = double(0), nmax = -1, n = -1, sep = \""\"",     skip = 0, nlines = 0, na.strings = \""NA\"", flush = FALSE, strip.white = FALSE,     quiet = FALSE)                                                                                                                                                                                                                                      ","base   ","NA","0.64.0"
"screen                    ","closure    ","           ","TRUE","FALSE","(n = .split.cur.screen, new = TRUE)                                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.64.0"
"sd                        ","closure    ","           ","TRUE","FALSE","(x, na.rm = FALSE)                                                                                                                                                                                                                                                                                                                                                                                        ","base   ","NA","0.64.0"
"se.aov                    ","closure    ","           ","TRUE","FALSE","(object, n, type = \""means\"")                                                                                                                                                                                                                                                                                                                                                                             ","base   ","NA","0.64.0"
"se.aovlist                ","closure    ","           ","TRUE","FALSE","(object, dn.proj, dn.strata, factors, mf, efficiency,     n, type = \""diff.means\"", ...)                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.64.0"
"se.contrast               ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.64.0"
"se.contrast.aov           ","closure    ","           ","TRUE","FALSE","(object, contrast.obj, coef = contr.helmert(ncol(contrast))[,     1], data = NULL)                                                                                                                                                                                                                                                                                                                        ","base   ","NA","0.64.0"
"se.contrast.aovlist       ","closure    ","           ","TRUE","FALSE","(object, contrast.obj, coef = contr.helmert(ncol(contrast))[,     1], data = NULL)                                                                                                                                                                                                                                                                                                                        ","base   ","NA","0.64.0"
"search                    ","closure    ","           ","TRUE","FALSE","()                                                                                                                                                                                                                                                                                                                                                                                                        ","base   ","NA","0.64.0"
"segments                  ","closure    ","           ","TRUE","FALSE","(x0, y0, x1, y1, col = par(\""fg\""), lty = par(\""lty\""),     lwd = par(\""lwd\""), ...)                                                                                                                                                                                                                                                                                                                      ","base   ","NA","0.64.0"
"seq                       ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.64.0"
"seq.default               ","closure    ","           ","TRUE","FALSE","(from = 1, to = 1, by = ((to - from)/(length.out - 1)),     length.out = NULL, along.with = NULL)                                                                                                                                                                                                                                                                                                         ","base   ","NA","0.64.0"
"sequence                  ","closure    ","           ","TRUE","FALSE","(nvec)                                                                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.64.0"
"show.data                 ","closure    ","           ","TRUE","FALSE","(package = c(.packages(), .Autoloaded), lib.loc = .lib.loc)                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.64.0"
"sign                      ","builtin    ","           ","TRUE","NA","                                                                                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.64.0"
"signif                    ","closure    ","           ","TRUE","FALSE","(x, digits = 6)                                                                                                                                                                                                                                                                                                                                                                                           ","base   ","NA","0.64.0"
"sin                       ","builtin    ","           ","TRUE","NA","                                                                                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.64.0"
"sinh                      ","builtin    ","           ","TRUE","NA","                                                                                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.64.0"
"sink                      ","closure    ","           ","TRUE","FALSE","(file = NULL, append = FALSE)                                                                                                                                                                                                                                                                                                                                                                             ","base   ","NA","0.64.0"
"solve                     ","closure    ","           ","TRUE","FALSE","(a, b, ...)                                                                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.64.0"
"solve.default             ","closure    ","           ","TRUE","FALSE","(a, b, tol = 1e-07)                                                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.64.0"
"solve.qr                  ","closure    ","           ","TRUE","FALSE","(a, b, tol = 1e-07)                                                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.64.0"
"sort                      ","closure    ","           ","TRUE","FALSE","(x, partial = NULL, na.last = NA)                                                                                                                                                                                                                                                                                                                                                                         ","base   ","NA","0.64.0"
"source                    ","closure    ","           ","TRUE","FALSE","(file, local = FALSE, echo = verbose, print.eval = echo,     verbose = .Options$verbose, prompt.echo = .Options$prompt,     max.deparse.length = 150)                                                                                                                                                                                                                                                     ","base   ","NA","0.64.0"
"spline                    ","closure    ","           ","TRUE","FALSE","(x, y = NULL, n = 3 * length(x), method = \""fmm\"", xmin = min(x),     xmax = max(x))                                                                                                                                                                                                                                                                                                                      ","base   ","NA","0.64.0"
"splinefun                 ","closure    ","           ","TRUE","FALSE","(x, y = NULL, method = \""fmm\"")                                                                                                                                                                                                                                                                                                                                                                           ","base   ","NA","0.64.0"
"split                     ","closure    ","           ","TRUE","FALSE","(x, f)                                                                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.64.0"
"split.data.frame          ","closure    ","           ","TRUE","FALSE","(x, f)                                                                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.64.0"
"split.default             ","closure    ","           ","TRUE","FALSE","(x, f)                                                                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.64.0"
"split.screen              ","closure    ","           ","TRUE","FALSE","(figs, screen = if (exists(\"".split.screens\"", envir = .GlobalEnv)) .split.cur.screen else 0,     erase = TRUE)                                                                                                                                                                                                                                                                                           ","base   ","NA","0.64.0"
"sqrt                      ","builtin    ","           ","TRUE","NA","                                                                                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.64.0"
"start                     ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.64.0"
"start.default             ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.64.0"
"start.ts                  ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.64.0"
"stat.anova                ","closure    ","           ","TRUE","FALSE","(table, test = c(\""Chisq\"", \""F\"", \""Cp\""), scale, df.scale,     n)                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.64.0"
"stem                      ","closure    ","           ","TRUE","FALSE","(x, scale = 1, width = 80, atom = 1e-08)                                                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.64.0"
"step                      ","closure    ","           ","TRUE","FALSE","(object, scope, scale = 0, direction = c(\""both\"", \""backward\"",     \""forward\""), trace = 1, keep = NULL, steps = 1000, k = 2,     ...)                                                                                                                                                                                                                                                                  ","base   ","NA","0.64.0"
"stop                      ","closure    ","           ","TRUE","FALSE","(message = NULL)                                                                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.64.0"
"storage.mode              ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.64.0"
"storage.mode<-            ","closure    ","           ","TRUE","FALSE","(x, value)                                                                                                                                                                                                                                                                                                                                                                                                ","base   ","NA","0.64.0"
"str                       ","closure    ","           ","TRUE","FALSE","(object, ...)                                                                                                                                                                                                                                                                                                                                                                                             ","base   ","NA","0.64.0"
"str.data.frame            ","closure    ","           ","TRUE","FALSE","(object, ...)                                                                                                                                                                                                                                                                                                                                                                                             ","base   ","NA","0.64.0"
"str.default               ","closure    ","           ","TRUE","FALSE","(object, max.level = 0, vec.len = 4, digits.d = 3, give.attr = TRUE,     give.length = TRUE, wid = .Options$width, nest.lev = 0, indent.str = paste(rep(\"" \"",         max(0, nest.lev + 1)), collapse = \""..\""))                                                                                                                                                                                         ","base   ","NA","0.64.0"
"strheight                 ","closure    ","           ","TRUE","FALSE","(s, units = \""user\"", cex = NULL)                                                                                                                                                                                                                                                                                                                                                                         ","base   ","NA","0.64.0"
"stripplot                 ","closure    ","           ","TRUE","FALSE","(x, method = \""overplot\"", jitter = 0.1, offset = 1/3,     vertical = FALSE, group.names, xlim = NULL, ylim = NULL,     main = \""\"", ylab = \""\"", xlab = \""\"", pch = 0, col = par(\""fg\""),     cex = par(\""cex\""))                                                                                                                                                                                        ","base   ","NA","0.64.0"
"strsplit                  ","closure    ","           ","TRUE","FALSE","(x, split)                                                                                                                                                                                                                                                                                                                                                                                                ","base   ","NA","0.64.0"
"structure                 ","closure    ","           ","TRUE","FALSE","(.Data, ...)                                                                                                                                                                                                                                                                                                                                                                                              ","base   ","NA","0.64.0"
"strwidth                  ","closure    ","           ","TRUE","FALSE","(s, units = \""user\"", cex = NULL)                                                                                                                                                                                                                                                                                                                                                                         ","base   ","NA","0.64.0"
"sub                       ","closure    ","           ","TRUE","FALSE","(pattern, replacement, x, ignore.case = FALSE, extended = TRUE)                                                                                                                                                                                                                                                                                                                                           ","base   ","NA","0.64.0"
"subset                    ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.64.0"
"subset.data.frame         ","closure    ","           ","TRUE","FALSE","(dfr, subset, select)                                                                                                                                                                                                                                                                                                                                                                                     ","base   ","NA","0.64.0"
"subset.default            ","closure    ","           ","TRUE","FALSE","(x, subset)                                                                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.64.0"
"substitute                ","special    ","           ","TRUE","NA","                                                                                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.64.0"
"substr                    ","closure    ","           ","TRUE","FALSE","(x, start, stop)                                                                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.64.0"
"substring                 ","closure    ","           ","TRUE","FALSE","(text, first, last = 1e+06)                                                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.64.0"
"sum                       ","closure    ","           ","TRUE","FALSE","(..., na.rm = FALSE)                                                                                                                                                                                                                                                                                                                                                                                      ","base   ","NA","0.64.0"
"summary                   ","closure    ","           ","TRUE","FALSE","(object, ...)                                                                                                                                                                                                                                                                                                                                                                                             ","base   ","NA","0.64.0"
"summary.aov               ","closure    ","           ","TRUE","FALSE","(object, intercept = FALSE, keep.zero.df = TRUE, ...)                                                                                                                                                                                                                                                                                                                                                     ","base   ","NA","0.64.0"
"summary.aovlist           ","closure    ","           ","TRUE","FALSE","(object, ...)                                                                                                                                                                                                                                                                                                                                                                                             ","base   ","NA","0.64.0"
"summary.data.frame        ","closure    ","           ","TRUE","FALSE","(object, maxsum = 7, ...)                                                                                                                                                                                                                                                                                                                                                                                 ","base   ","NA","0.64.0"
"summary.default           ","closure    ","           ","TRUE","FALSE","(object, ..., digits = max(3, .Options$digits - 3))                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.64.0"
"summary.factor            ","closure    ","           ","TRUE","FALSE","(object, maxsum = 100, ...)                                                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.64.0"
"summary.glm               ","closure    ","           ","TRUE","FALSE","(object, dispersion = NULL, correlation = FALSE, na.action = na.omit)                                                                                                                                                                                                                                                                                                                                     ","base   ","NA","0.64.0"
"summary.glm.null          ","closure    ","           ","TRUE","FALSE","(object, dispersion = NULL, correlation = TRUE, na.action = na.omit)                                                                                                                                                                                                                                                                                                                                      ","base   ","NA","0.64.0"
"summary.infl              ","closure    ","           ","TRUE","FALSE","(object, digits = max(2, .Options$digits - 5), ...)                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.64.0"
"summary.lm                ","closure    ","           ","TRUE","FALSE","(object, correlation = FALSE)                                                                                                                                                                                                                                                                                                                                                                             ","base   ","NA","0.64.0"
"summary.lm.null           ","closure    ","           ","TRUE","FALSE","(z, correlation = FALSE)                                                                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.64.0"
"summary.matrix            ","closure    ","           ","TRUE","FALSE","(object, ...)                                                                                                                                                                                                                                                                                                                                                                                             ","base   ","NA","0.64.0"
"summary.mlm               ","closure    ","           ","TRUE","FALSE","(object, ...)                                                                                                                                                                                                                                                                                                                                                                                             ","base   ","NA","0.64.0"
"svd                       ","closure    ","           ","TRUE","FALSE","(x, nu = min(n, p), nv = min(n, p))                                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.64.0"
"sweep                     ","closure    ","           ","TRUE","FALSE","(x, MARGIN, STATS, FUN = \""-\"", ...)                                                                                                                                                                                                                                                                                                                                                                      ","base   ","NA","0.64.0"
